artist_id,hour_start,hour_end,artist,stage,date,hour_start_adj,hour_end_adj,datetime_start,datetime_end,duration_min,year,order_in_lineup,artist_name,palco,lastfm_tags,total_tags_amount_norm,lastfm_genre_tags,fem_tag,male_tag,female_presence,br_tag,is_br
Daniel Brandão_2012-04-08,12h30,13h30,Daniel Brandão,Perry,2012-04-08,12:30,13:30,2012-04-08 12:30:00,2012-04-08 13:30:00,60.0,2012,5.2631578947368425,Daniel Brandão,Perry's,{},0.0,"{'rock': 0, 'indie': 0, 'pop': 0, 'alt': 0, 'electro': 0, 'house': 0, 'rap': 0, 'hop': 0}",0.0,0.0,0,0.0,1
King of Swingers_2012-04-08,13h45,14h45,King of Swingers,Perry,2012-04-08,13:45,14:45,2012-04-08 13:45:00,2012-04-08 14:45:00,60.0,2012,18.42105263157895,King of Swingers,Perry's,{},0.0,"{'rock': 0, 'indie': 0, 'pop': 0, 'alt': 0, 'electro': 0, 'house': 0, 'rap': 0, 'hop': 0}",0.0,0.0,0,0.0,1
Killer on the Dancefloor_2012-04-08,15h00,16h00,Killer on the Dancefloor,Perry,2012-04-08,15:00,16:00,2012-04-08 15:00:00,2012-04-08 16:00:00,60.0,2012,31.57894736842105,Killer on the Dancefloor,Perry's,"{'seen live': 1.0, 'electro': 0.6, 'brazilian': 0.6, 'disco punk': 0.4, 'maximal': 0.4, 'crunck': 0.4, 'electronic': 0.2, 'indie': 0.2, 'funk': 0.2, 'under 2000 listeners': 0.2, 'danceable': 0.2, 'happy and dancing in my room': 0.2, 'chuck norris approve': 0.2, 'kotd': 0.2, 'nem rave': 0.2, 'killer on the dancefloor': 0.2}",0.18518518518518515,"{'rock': 0.0, 'indie': 0.19999999999999998, 'pop': 0.0, 'alt': 0.0, 'electro': 0.7999999999999999, 'house': 0.0, 'rap': 0.0, 'hop': 0.0}",0.0,0.0,0,0.6,1
Pretty Lights_2012-04-08,16h15,17h30,Pretty Lights,Perry,2012-04-08,16:15,17:30,2012-04-08 16:15:00,2012-04-08 17:30:00,75.0,2012,44.73684210526316,Pretty Lights,Perry's,"{'electronic': 1.0, 'downtempo': 0.68, 'funk': 0.49, 'chill': 0.37, 'dance': 0.3, 'seen live': 0.27, 'trip-hop': 0.15, 'dubstep': 0.13, 'instrumental hip-hop': 0.1, 'chillout': 0.1, 'hip-hop': 0.08, 'glitch': 0.07, 'instrumental': 0.06, 'electronica': 0.05, 'trip hop': 0.05, 'experimental': 0.05, 'glitch-hop': 0.05, 'soul': 0.04, 'abstract hip-hop': 0.04, 'hip hop': 0.03, 'beats': 0.03, 'glitch hop': 0.03, 'idm': 0.03, 'drum and bass': 0.03, 'american': 0.03, 'jazz': 0.02, 'nu jazz': 0.02, 'indie': 0.02, 'ambient': 0.02, 'electro': 0.02, 'electro house': 0.02, 'colorado': 0.02, 'electronic hip hop': 0.02, 'pretty lights': 0.02, 'alternative': 0.02, 'breakbeat': 0.02, 'electropop': 0.02, 'indie electronic': 0.02, 'usa': 0.02, 'house': 0.02, 'turntablism': 0.02, 'lounge': 0.02, 'mashup': 0.02, 'funky': 0.02, 'nu-jazz': 0.02, 'jazz hop': 0.02, 'jazz fusion': 0.01, 'trippy': 0.01, 'jam': 0.01, 'chill out': 0.01, 'electro swing': 0.01, 'electro hip-hop soul': 0.01, 'heavy beats': 0.01}",0.3936842105263166,"{'rock': 0.0, 'indie': 0.021390374331550804, 'pop': 0.010695187165775402, 'alt': 0.010695187165775402, 'electro': 0.625668449197861, 'house': 0.021390374331550804, 'rap': 0.0, 'hop': 0.3101604278074867}",0.0,0.0,0,0.0,0
Tinie Tempah_2012-04-08,17h45,18h45,Tinie Tempah,Perry,2012-04-08,17:45,18:45,2012-04-08 17:45:00,2012-04-08 18:45:00,60.0,2012,60.526315789473685,Tinie Tempah,Perry's,"{'hip-hop': 1.0, 'grime': 0.98, 'rap': 0.94, 'british': 0.68, 'dubstep': 0.61, 'seen live': 0.41, 'electronic': 0.15, 'hip hop': 0.12, 'garage': 0.12, 'uk': 0.11, 'male vocalists': 0.08, 'tinie tempah': 0.06, 'pop': 0.06, 'dance': 0.06, 'rnb': 0.05, 'london': 0.05, 'electro': 0.04, 'uk hip-hop': 0.03, 'drum and bass': 0.03, 'urban': 0.03, 'uk hip hop': 0.03, 'alternative hip-hop': 0.03, 'england': 0.02, 'british rap': 0.02, 'dub': 0.02, 'house': 0.02, 'english': 0.02, '2010s': 0.02, 'british hip hop': 0.02, 'uk rap': 0.02, 'crunk': 0.01, ""drum'n'bass"": 0.01, '00s': 0.01, 'love at first listen': 0.01, 'overrated': 0.01, 'alternative rap': 0.01, 'uk grime': 0.01, 'electro-hop': 0.01, 'uk garage': 0.01, 'all': 0.01, 'pukkelpop 2010': 0.01, 'hip house': 0.01, 'ukhh': 0.01, 'spotify': 0.01, 'electro hop': 0.01, '7 stars': 0.01, 'pass out': 0.01, 'electro grime': 0.01, 'ttempah': 0.01}",0.4318936877076417,"{'rock': 0.0, 'indie': 0.0, 'pop': 0.02692307692307692, 'alt': 0.015384615384615384, 'electro': 0.08461538461538462, 'house': 0.011538461538461536, 'rap': 0.38076923076923075, 'hop': 0.48076923076923084}",0.0,0.08,0,0.0,0
Skrillex_2012-04-08,19h00,20h15,Skrillex,Perry,2012-04-08,19:00,20:15,2012-04-08 19:00:00,2012-04-08 20:15:00,75.0,2012,73.6842105263158,Skrillex,Perry's,"{'dubstep': 1.0, 'electronic': 0.65, 'breakcore': 0.31, 'electro': 0.28, 'electronica': 0.23, 'seen live': 0.15, 'brostep': 0.13, 'electro house': 0.08, 'house': 0.06, 'dance': 0.05, 'american': 0.04, 'skrillex': 0.03, 'progressive house': 0.03, 'experimental': 0.03, 'fidget house': 0.02, 'drum and bass': 0.02, 'hardcore': 0.02, 'filthstep': 0.02, 'shitstep': 0.02, 'complextro': 0.02, 'breakbeat': 0.02, 'drumstep': 0.02, 'not dubstep': 0.01, 'glitch': 0.01, 'edm': 0.01}",0.43865030674846645,"{'rock': 0.0, 'indie': 0.0, 'pop': 0.0, 'alt': 0.0, 'electro': 0.8671328671328672, 'house': 0.13286713286713284, 'rap': 0.0, 'hop': 0.0}",0.0,0.0,0,0.0,0
Racionais_2012-04-08,20h45,22h15,Racionais,Perry,2012-04-08,20:45,22:15,2012-04-08 20:45:00,2012-04-08 22:15:00,90.0,2012,92.10526315789474,Racionais,Perry's,"{'rap': 1.0, 'rap nacional': 0.43, 'brazilian': 0.36, 'hip hop': 0.34, 'brazilian rap': 0.3, 'political': 0.17, 'brasil': 0.12, 'hip-hop': 0.11, 'brazil': 0.09, 'nacional': 0.07, 'politico': 0.06, 'gangsta rap': 0.04, 'são paulo': 0.03, 'sao paulo': 0.03, 'seen live': 0.03, '90s': 0.03, 'non-us rap': 0.03, 'brazuca': 0.03, 'racionais': 0.03, '80s': 0.02, 'emo': 0.02, 'dancehall': 0.02, 'brazilian rock': 0.02, 'rap brasileiro': 0.02, 'jesus chorou': 0.02, 'soul': 0.02, '00s': 0.02, 'emocore': 0.02, 'brasilian': 0.02, 'boom bap': 0.02, 'hardcore hip hop': 0.02, 'good hip hop': 0.02, 'asciiecho': 0.02, 'racionais mcs': 0.02, 'hip hop classic': 0.02, 'mano brown': 0.02, 'da ponte pra ca': 0.02, 'racionais mc': 0.02, 'eu sou 157': 0.02, 'nego drama': 0.02}",0.6317204301075272,"{'rock': 0.008510638297872339, 'indie': 0.0, 'pop': 0.0, 'alt': 0.0, 'electro': 0.0, 'house': 0.0, 'rap': 0.774468085106383, 'hop': 0.2170212765957447}",0.0,0.0,0,1.4300000000000002,1
The Hu_2020-04-03,12h20,12h50,The Hu,Palco Budweiser,2020-04-03,12:20,12:50,2020-04-03 12:20:00,2020-04-03 12:50:00,30.0,2020,5.833333333333333,The Hu,Budweiser,"{'folk rock': 1.0, 'folk metal': 0.79, 'mongolian': 0.65, 'rock': 0.36, 'folk': 0.36, 'mongolia': 0.36, 'metal': 0.22, 'seen live': 0.22, 'mongolian rock': 0.22, 'folk-rock': 0.15, 'throat singing': 0.15, 'mongolian folk metal': 0.15, 'hunnu rock': 0.15, 'heavy metal': 0.08, 'hard rock': 0.08, 'male vocalists': 0.08, 'not metal': 0.08, 'asian fusion': 0.08, 'khoomei': 0.08, 'shamanism': 0.08, 'morin khuur': 0.08, 'mongol': 0.08, 'rock-folk': 0.08, 'mongolian metal': 0.08, 'mongolian folk': 0.08, 'not folk metal': 0.08, 'mongolian folk rock': 0.08, 'tengrist metal': 0.08, 'tengrism': 0.08, 'tuvshuur': 0.08, 'tumor khuur': 0.08}",0.34083601286173615,"{'rock': 1.0, 'indie': 0.0, 'pop': 0.0, 'alt': 0.0, 'electro': 0.0, 'house': 0.0, 'rap': 0.0, 'hop': 0.0}",0.0,0.08,0,0.0,0
Idles_2020-04-03,13h45,14h30,Idles,Palco Budweiser,2020-04-03,13:45,14:30,2020-04-03 13:45:00,2020-04-03 14:30:00,45.0,2020,20.0,Idles,Budweiser,"{'post-punk': 1.0, 'seen live': 0.68, 'punk': 0.64, 'post-hardcore': 0.46, 'noise rock': 0.42, 'rock': 0.31, 'punk rock': 0.24, 'british': 0.18, 'art punk': 0.16, 'hardcore': 0.11, 'indie': 0.09, 'indie rock': 0.09, 'post punk': 0.09, 'bristol': 0.09, 'england': 0.09, 'english': 0.09, 'alternative': 0.07, 'uk': 0.07, 'political': 0.05, 'hardcore punk': 0.05, 'united kingdom': 0.05, 'great britain': 0.05, 'noise': 0.03, 'aggressive': 0.03, 'male vocalists': 0.03, 'rock n roll': 0.03, 'liberal': 0.03, '10s': 0.03, 'pub rock': 0.03, 'noise punk': 0.03, 'all': 0.03, 'not punk': 0.03, 'punk-rock': 0.03, 'bar rock': 0.03, 'i have seen live': 0.03, 'spotify': 0.03, 'music i tried but didnt like': 0.03, 'neo-post-punk': 0.03, '7 stars': 0.03, 'on the radar': 0.03, 'this happened to me': 0.03, 'wielka brytania': 0.03, 'doorchaserrock': 0.03, 'cuckold': 0.03, 'post -punk': 0.03, 'seen live by bjornhoog': 0.03, ' noise': 0.03, 'jdjdjd seen live': 0.03, 'pitchwave': 0.03, 'simon rock funk': 0.03, 'seen live - werchter 2018': 0.03, 'we love green 2019': 0.03}",0.24916387959866199,"{'rock': 0.832214765100671, 'indie': 0.12080536912751674, 'pop': 0.0, 'alt': 0.046979865771812075, 'electro': 0.0, 'house': 0.0, 'rap': 0.0, 'hop': 0.0}",0.0,0.03,0,0.0,0
Perry Farrell’s Kind Heaven Orchestra_2020-04-03,15h40,16h40,Perry Farrell’s Kind Heaven Orchestra,Palco Budweiser,2020-04-03,15:40,16:40,2020-04-03 15:40:00,2020-04-03 16:40:00,60.0,2020,39.166666666666664,Perry Farrell’s Kind Heaven Orchestra,Budweiser,{},0.0,"{'rock': 0, 'indie': 0, 'pop': 0, 'alt': 0, 'electro': 0, 'house': 0, 'rap': 0, 'hop': 0}",0.0,0.0,0,0.0,0
Cage The Elephant_2020-04-03,17h50,18h50,Cage The Elephant,Palco Budweiser,2020-04-03,17:50,18:50,2020-04-03 17:50:00,2020-04-03 18:50:00,60.0,2020,60.833333333333336,Cage The Elephant,Budweiser,"{'indie rock': 1.0, 'alternative': 0.73, 'rock': 0.68, 'indie': 0.59, 'punk rock': 0.44, 'seen live': 0.42, 'alternative rock': 0.26, 'garage rock': 0.13, 'american': 0.11, 'punk': 0.07, 'blues rock': 0.05, 'usa': 0.04, '00s': 0.03, 'punk blues': 0.03, 'cage the elephant': 0.03, 'funk rock': 0.02, 'kentucky': 0.02, 'garage rock revival': 0.02, 'male vocalists': 0.02, 'rock n roll': 0.02, 'blues punk': 0.02, 'garage': 0.02, 'new': 0.01, 'southern rock': 0.01, 'garage punk': 0.01, 'united states': 0.01, 'borderlands': 0.01}",1.0854166666666671,"{'rock': 0.5047984644913627, 'indie': 0.3051823416506718, 'pop': 0.0, 'alt': 0.19001919385796548, 'electro': 0.0, 'house': 0.0, 'rap': 0.0, 'hop': 0.0}",0.0,0.02,0,0.0,0
Guns N’ Roses_2020-04-03,20h15,22h45,Guns N’ Roses,Palco Budweiser,2020-04-03,20:15,22:45,2020-04-03 20:15:00,2020-04-03 22:45:00,150.0,2020,85.0,Guns N’ Roses,Budweiser,"{'hard rock': 1.0, 'rock': 0.7, 'classic rock': 0.55, '80s': 0.38, 'metal': 0.24, 'heavy metal': 0.11, 'seen live': 0.11, 'guns n roses': 0.05, 'american': 0.05, 'hair metal': 0.04, '90s': 0.04, 'glam rock': 0.04, 'alternative': 0.03, 'glam metal': 0.03, ""guns n' roses"": 0.02, 'slash': 0.02, 'rock n roll': 0.02, 'usa': 0.02, 'sleaze rock': 0.02, 'alternative rock': 0.02, 'guitar': 0.02, 'axl rose': 0.02, 'male vocalists': 0.02, 'punk': 0.02, 'blues rock': 0.01}",0.6731843575418995,"{'rock': 0.979253112033195, 'indie': 0.0, 'pop': 0.0, 'alt': 0.020746887966804982, 'electro': 0.0, 'house': 0.0, 'rap': 0.0, 'hop': 0.0}",0.0,0.02,0,0.0,0
89FM_2020-04-03,11h45,12h15,89FM,Palco Onix,2020-04-03,11:45,12:15,2020-04-03 11:45:00,2020-04-03 12:15:00,30.0,2020,0.0,89FM,Onix,{},0.0,"{'rock': 0, 'indie': 0, 'pop': 0, 'alt': 0, 'electro': 0, 'house': 0, 'rap': 0, 'hop': 0}",0.0,0.0,0,0.0,1
Jão_2020-04-03,12h55,13h40,Jão,Palco Onix,2020-04-03,12:55,13:40,2020-04-03 12:55:00,2020-04-03 13:40:00,45.0,2020,11.666666666666666,Jão,Onix,"{'gay': 1.0, 'poc': 1.0, 'pop': 0.88, 'alternative': 0.5, 'brazilian': 0.38, 'male vocalists': 0.38, 'indie': 0.25, 'indie pop': 0.13, 'queen': 0.13, 'latin': 0.13, 'brasil': 0.13, 'mpb': 0.13, 'cool': 0.13, 'nacional': 0.13, 'sandy': 0.13, 'bonitinho e nada mais': 0.13}",0.33992805755395694,"{'rock': 0.0, 'indie': 0.20105820105820105, 'pop': 0.5343915343915343, 'alt': 0.26455026455026454, 'electro': 0.0, 'house': 0.0, 'rap': 0.0, 'hop': 0.0}",0.0,0.38,0,0.77,1
Rex Orange County_2020-04-03,14h35,15h35,Rex Orange County,Palco Onix,2020-04-03,14:35,15:35,2020-04-03 14:35:00,2020-04-03 15:35:00,60.0,2020,28.333333333333332,Rex Orange County,Onix,"{'rnb': 1.0, 'indie pop': 0.8, 'jazz': 0.6, 'seen live': 0.5, 'neo-soul': 0.5, 'pop': 0.4, 'soul': 0.4, 'england': 0.4, 'hip-hop': 0.3, 'indie': 0.3, 'british': 0.3, 'singer-songwriter': 0.3, 'rap': 0.2, 'lo-fi': 0.2, 'blues': 0.2, 'london': 0.2, 'male vocalists': 0.2, 'english': 0.2, 'jazz pop': 0.2, 'alternative hip hop': 0.2, 'contemporary rnb': 0.2, 'alternative rnb': 0.2, 'disco': 0.1, 'hip hop': 0.1, 'uk': 0.1, 'blue-eyed soul': 0.1, 'chamber pop': 0.1, 'psychedelic pop': 0.1, 'indie hip hop': 0.1, 'jazzy': 0.1, 'underrated': 0.1, 'rhythm and blues': 0.1, 'alternative hip-hop': 0.1, 'neo soul': 0.1, 'colours': 0.1, 'united kingdom': 0.1, 'hampshire': 0.1, 'britain': 0.1, 'bedroom pop': 0.1, 'indie hip-hop': 0.1, 'lounge rock': 0.1, 'sophisti-pop': 0.1, 'neosoul': 0.1, 'great britain': 0.1, 'grayshott': 0.1, 'contemporary soul': 0.1, 'alternative rhythm and blues': 0.1, 'mixed-indie pop': 0.1, 'sad boi': 0.1, 'rich kids doing indie music': 0.1, 'rex orange county': 0.1, 'we love green 2019': 0.1}",0.4814814814814819,"{'rock': 0.019230769230769232, 'indie': 0.2884615384615385, 'pop': 0.3653846153846155, 'alt': 0.11538461538461536, 'electro': 0.0, 'house': 0.0, 'rap': 0.038461538461538464, 'hop': 0.17307692307692304}",0.0,0.2,0,0.0,0
Rita Ora_2020-04-03,16h45,17h45,Rita Ora,Palco Onix,2020-04-03,16:45,17:45,2020-04-03 16:45:00,2020-04-03 17:45:00,60.0,2020,50.0,Rita Ora,Onix,"{'pop': 1.0, 'female vocalists': 0.61, 'dance': 0.61, 'rnb': 0.42, 'british': 0.39, 'seen live': 0.1, 'roc nation': 0.1, 'electronic': 0.09, 'r&b': 0.09, 'rihanna': 0.07, 'albanian': 0.07, 'dance-pop': 0.06, 'rita ora': 0.06, 'hip-hop': 0.06, 'hip hop': 0.05, 'electropop': 0.04, 'uk': 0.04, 'urban': 0.04, 'england': 0.03, 'sexy': 0.03, 'electro': 0.03, 'english': 0.03, 'albania': 0.03, 'female': 0.02, 'soul': 0.02, 'rap': 0.02, 'dubstep': 0.02, 'london': 0.02, 'dance pop': 0.02, 'gorgeous': 0.02, 'female vocal': 0.02, '10s': 0.02, '2010s': 0.02, 'vagina': 0.02, 'united kingdom': 0.02, ""r'n'b"": 0.02, 'vaginal': 0.02, 'sugar walls': 0.02, 'vagina and breasts': 0.02, 'sweet pussy': 0.02, 'chillout': 0.02, 'indie pop': 0.02, 'downtempo': 0.02, 'pop rock': 0.02, 'electro pop': 0.02, 'female vocalist': 0.02, 'popular': 0.02, 'lovely': 0.02, '5 stars': 0.02, 'music': 0.02, 'breasts': 0.02, 'true love': 0.02, 'all': 0.02, 'yugoslavia': 0.02, 'boobs': 0.02, 'girls girls girls': 0.02, 'spotify': 0.02, 'kosovo': 0.02, 'jessie j': 0.02, 'boner inducing': 0.02, 'moist': 0.02, 'i would like to spend an afternoon rubbing her breasts with warm mineral oil': 0.02, 'rita': 0.02, 'ora': 0.02, 'breasts and vagina': 0.02, 'i would explore that hole': 0.02, 'this has genitalia': 0.02, 'smell of female': 0.02, 'feminine cavern of love': 0.02, 'soft and moist': 0.02, 'masturbation fodder': 0.02}",0.30938123752495145,"{'rock': 0.012903225806451611, 'indie': 0.012903225806451611, 'pop': 0.7741935483870969, 'alt': 0.0, 'electro': 0.1161290322580645, 'house': 0.0, 'rap': 0.012903225806451611, 'hop': 0.07096774193548387}",1.4000000000000001,0.0,1,0.0,0
Lana Del Rey_2020-04-03,18h55,20h10,Lana Del Rey,Palco Onix,2020-04-03,18:55,20:10,2020-04-03 18:55:00,2020-04-03 20:10:00,75.0,2020,71.66666666666667,Lana Del Rey,Onix,"{'female vocalists': 1.0, 'indie': 0.93, 'indie pop': 0.89, 'pop': 0.8, 'alternative': 0.66, 'american': 0.14, 'dream pop': 0.14, 'seen live': 0.12, 'singer-songwriter': 0.1, 'trip-hop': 0.1, 'cult': 0.07, 'sadcore': 0.07, 'legend': 0.07, 'chamber pop': 0.06, 'lana del rey': 0.06, 'baroque pop': 0.05, 'female vocalist': 0.04, 'alternative pop': 0.04, 'retro': 0.04, 'art pop': 0.04, 'chillout': 0.03, 'soul': 0.03, 'usa': 0.03, 'sexy': 0.03, 'new york': 0.02, 'rock': 0.02, 'trip hop': 0.02, 'hollywood sadcore': 0.02, 'indie rock': 0.02, 'female': 0.02, 'jazz': 0.02, '10s': 0.02, 'folk': 0.02, 'lana': 0.02, 'electronic': 0.02, 'blues': 0.02, '2010s': 0.02, 'vintage': 0.02, 'alternative rock': 0.02, 'overrated': 0.02, 'retro pop': 0.02, 'beautiful': 0.02, 'melancholic': 0.02, 'americana': 0.01, 'dark pop': 0.01, 'hollywood pop': 0.01, 'chill': 0.01, 'sad': 0.01, 'diva': 0.01}",0.8060200668896333,"{'rock': 0.012448132780082988, 'indie': 0.38174273858921165, 'pop': 0.42738589211618255, 'alt': 0.14937759336099588, 'electro': 0.004149377593360996, 'house': 0.0, 'rap': 0.0, 'hop': 0.024896265560165977}",2.12,0.0,1,0.0,0
Edgar_2020-04-03,12h20,12h50,Edgar,Palco Adidas,2020-04-03,12:20,12:50,2020-04-03 12:20:00,2020-04-03 12:50:00,30.0,2020,5.833333333333333,Edgar,Adidas,"{'hip-hop': 1.0, 'experimental': 1.0, 'brazil': 1.0, 'underground hip hop': 1.0, 'electronic': 0.5, 'seen live': 0.5, 'classical': 0.5, 'hip hop': 0.5, 'rap': 0.5, 'underground rap': 0.5, 'underground hip-hop': 0.5, 'ethnic': 0.5, 'violin': 0.5, 'spoken word': 0.5, 'brazilian': 0.5, 'crossover': 0.5, 'under 2000 listeners': 0.5, 'boom bap': 0.5}",0.40909090909090906,"{'rock': 0.0, 'indie': 0.0, 'pop': 0.0, 'alt': 0.0, 'electro': 0.11111111111111112, 'house': 0.0, 'rap': 0.22222222222222224, 'hop': 0.6666666666666666}",0.0,0.0,0,1.5,1
Masego_2020-04-03,13h45,14h30,Masego,Palco Adidas,2020-04-03,13:45,14:30,2020-04-03 13:45:00,2020-04-03 14:30:00,45.0,2020,20.0,Masego,Adidas,"{'rnb': 1.0, 'jazz': 0.8, 'electronic': 0.6, 'soul': 0.6, 'house': 0.4, 'trap house jazz': 0.4, 'nu jazz': 0.2, 'american': 0.2, 'male vocalists': 0.2, 'english': 0.2, 'neo-soul': 0.2, 'trap': 0.2, 'jamaican': 0.2, 'chillstep': 0.2, 'north america': 0.2, 'ish': 0.2, 'contemporary soul': 0.2, 'tagme': 0.2}",0.32258064516129026,"{'rock': 0.0, 'indie': 0.0, 'pop': 0.0, 'alt': 0.0, 'electro': 0.3, 'house': 0.39999999999999997, 'rap': 0.3, 'hop': 0.0}",0.0,0.2,0,0.0,0
Lauv_2020-04-03,15h40,16h40,Lauv,Palco Adidas,2020-04-03,15:40,16:40,2020-04-03 15:40:00,2020-04-03 16:40:00,60.0,2020,39.166666666666664,Lauv,Adidas,"{'indie pop': 1.0, 'indie': 0.89, 'pop': 0.89, 'jazz': 0.56, 'american': 0.45, 'piano': 0.23, 'rnb': 0.23, 'male vocalists': 0.23, 'all': 0.23, 'hairy chest': 0.23, 'lauv': 0.23, 'electronic': 0.12, 'hip hop': 0.12, 'soul': 0.12, 'alternative': 0.12, 'rap': 0.12, 'dance': 0.12, 'norwegian': 0.12, 'scandinavian': 0.12, 'nordic': 0.12, 'smooth jazz': 0.12, 'jazz piano': 0.12, 'jazz trio': 0.12, 'trio': 0.12, 'heartbreak': 0.12, 'norway': 0.12, 'faroe islands': 0.12, 'trondheim': 0.12, 'latvian': 0.12, 'scene': 0.12, 'faroese': 0.12, 'european jazz': 0.12, 'jazz folk': 0.12, 'melodic jazz': 0.12, 'hunks': 0.12, '2019': 0.12, 'not k-pop': 0.12, ':to listen to in the future:': 0.12, 'band: lauv': 0.12, 'eminem clone': 0.12}",0.5063583815028901,"{'rock': 0.0, 'indie': 0.4315068493150685, 'pop': 0.45890410958904115, 'alt': 0.0273972602739726, 'electro': 0.0273972602739726, 'house': 0.0, 'rap': 0.0273972602739726, 'hop': 0.0273972602739726}",0.0,0.23,0,0.0,0
King Princess_2020-04-03,17h50,18h50,King Princess,Palco Adidas,2020-04-03,17:50,18:50,2020-04-03 17:50:00,2020-04-03 18:50:00,60.0,2020,60.833333333333336,King Princess,Adidas,"{'indie pop': 1.0, 'female vocalists': 1.0, 'indie': 0.8, 'pop': 0.8, 'seen live': 0.6, 'american': 0.6, 'usa': 0.4, 'female vocalist': 0.4, 'want to see live': 0.4, 'electronic': 0.2, 'female': 0.2, 'alternative': 0.2, 'new york': 0.2, 'ambient': 0.2, 'indie rock': 0.2, 'singer-songwriter': 0.2, 'brooklyn': 0.2, 'queer': 0.2, 'singer-songwriters': 0.2, 'pop-rock': 0.2, 'english': 0.2, '10s': 0.2, 'united states': 0.2, 'lgbt': 0.2, 'mark ronson': 0.2, 'sagittarius': 0.2, 'lgbt artists': 0.2, 'rythim n blues': 0.2}",0.48979591836734715,"{'rock': 0.08333333333333334, 'indie': 0.4166666666666667, 'pop': 0.4166666666666667, 'alt': 0.04166666666666667, 'electro': 0.04166666666666667, 'house': 0.0, 'rap': 0.0, 'hop': 0.0}",3.2,0.0,1,0.0,0
James Blake_2020-04-03,20h30,22h45,James Blake,Palco Adidas,2020-04-03,20:30,22:45,2020-04-03 20:30:00,2020-04-03 22:45:00,135.0,2020,87.5,James Blake,Adidas,"{'dubstep': 1.0, 'electronic': 1.0, 'experimental': 0.75, 'downtempo': 0.62, 'seen live': 0.57, 'soul': 0.56, 'post-dubstep': 0.17, 'british': 0.15, 'future garage': 0.1, 'electronica': 0.06, 'art pop': 0.05, 'ambient': 0.04, 'indie': 0.04, 'minimal': 0.04, 'male vocalists': 0.04, 'singer-songwriter': 0.03, 'uk': 0.03, 'post dubstep': 0.03, 'chillout': 0.03, 'dub': 0.03, 'idm': 0.03, 'london': 0.02, 'alternative': 0.02, 'rnb': 0.02, 'english': 0.02, 'alternative rnb': 0.02, 'glitch': 0.02, 'wonky': 0.02, 'trip-hop': 0.02, 'neo-soul': 0.02, '10s': 0.02, 'pop': 0.02, 'bass': 0.02, 'uk garage': 0.02, 'ambient pop': 0.02, 'r&b': 0.02, 'piano': 0.01, 'jazz': 0.01, 'electro': 0.01, 'england': 0.01, 'minimalism': 0.01, 'chillstep': 0.01}",0.21989528795811544,"{'rock': 0.0, 'indie': 0.031746031746031744, 'pop': 0.07142857142857144, 'alt': 0.031746031746031744, 'electro': 0.8492063492063492, 'house': 0.0, 'rap': 0.0, 'hop': 0.015873015873015872}",0.0,0.04,0,0.0,0
Barja_2020-04-03,12h30,13h15,Barja,Palco Perry’s By Doritos,2020-04-03,12:30,13:15,2020-04-03 12:30:00,2020-04-03 13:15:00,45.0,2020,7.5,Barja,Perry's,{},0.0,"{'rock': 0, 'indie': 0, 'pop': 0, 'alt': 0, 'electro': 0, 'house': 0, 'rap': 0, 'hop': 0}",0.0,0.0,1,0.0,1
Beowülf_2020-04-03,13h30,14h15,Beowülf,Palco Perry’s By Doritos,2020-04-03,13:30,14:15,2020-04-03 13:30:00,2020-04-03 14:15:00,45.0,2020,17.5,Beowülf,Perry's,"{'crossover': 1.0, 'thrash metal': 0.95, 'hardcore': 0.5, 'crossover thrash': 0.45, 'hardcore punk': 0.32, 'punk': 0.14, 'punk-metal': 0.14, 'american': 0.11, 'metal': 0.08, 'seen live': 0.08, '80s': 0.06, 'punk rock': 0.06, 'skate punk': 0.06, 'skate rock': 0.06, 'crossover thrash metal': 0.06, 'venice beach hardcore': 0.06, 'heavy metal': 0.03, 'speed metal': 0.03, 'thrash': 0.03, 'stoner': 0.03, 'venice': 0.03, 'metal punk': 0.03, 'skatepunk': 0.03, 'venice beach': 0.03, 'cyco': 0.03, 'venice hardcore': 0.03, 'usa crossover thrash metal': 0.03, 'bleederloco': 0.03, 'thee diablero': 0.03}",0.026548672566371664,"{'rock': 1.0, 'indie': 0.0, 'pop': 0.0, 'alt': 0.0, 'electro': 0.0, 'house': 0.0, 'rap': 0.0, 'hop': 0.0}",0.0,0.0,0,0.0,1
